934
id_ESTADO|ID_DISTRITO|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|PAN|PRI|PRD|PVEM|PT|MC|PANAL|MORENA|PH|ES|PRI_PVEM|PRD_PT|CI_1|CI_2|NUM_VOTOS_CAN_NREG|NUM_VOTOS_NULOS|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|TIPO_SECCION|LISTA_NOMINAL|CIRCUNSCRIPCION|MODIFICADO
1|2|120|B|1|0|81|100|4|6|6|8|18|23|6|16|||||0|25|2015|6|7|19|2|3.687|1|1|747|2|
1|2|155|C|2|0|63|64|3|20|6|9|10|8|7|7|||||0|9|2015|6|7|19|10|52.295|1|1|705|2|
1|2|165|C|1|0|76|34|10|9|3|7|11|27|13|11|||||0|11|2015|6|7|19|19|54.229|1|1|687|2|
1|2|323|E|1|1|32|57|14|13|8|2|7|6|1|6|||||0|14|2015|6|7|19|12|38.506|1|2|599|2|
1|2|325|C|3|0|61|55|9|17|3|5|13|7|4|9|||||0|7|2015|6|7|19|4|57.063|1|2|739|2|
1|2|502|B|1|0|40|33|3|14|2|4|5|6|2|3|||||1|13|2015|6|7|19|21|1.281|1|1|397|2|
1|2|524|B|1|0|19|21|7|32|5|1|7|4|3|9|||||1|17|2015|6|7|19|14|27.281|1|1|462|2|
1|2|534|B|1|0|38|49|9|11|7|0|8|8|8|7|||||0|3|2015|6|7|19|9|20.645|1|1|443|2|
1|2|555|C|2|0|63|63|4|11|12|7|11|13|5|5|||||1|11|2015|6|7|18|49|6.86|1|1|652|2|
1|2|589|C|1|0|50|49|8|18|5|3|4|5|3|4|||||0|14|2015|6|7|18|41|2.221|1|2|698|2|
1|3|8|B|1|0|107|78|1|11|1|4|19|17|8|8|||||0|22|2015|6|7|19|8|14.688|1|1|562|2|
1|3|11|C|1|0|80|64|3|16|4|6|10|14|1|10|||||0|21|2015|6|7|18|59|5.859|1|1|622|2|
1|3|16|B|1|0|45|42|3|5|2|3|7|9|1|6|||||0|8|2015|6|7|19|3|31.808|1|1|417|2|
1|3|27|B|1|0|115|38|5|10|4|2|16|13|8|8|||||1|12|2015|6|7|19|1|40.149|1|1|524|2|
1|3|184|C|1|0|65|40|2|9|2|2|7|15|6|6|||||0|17|2015|6|7|18|35|12.383|1|1|413|2|
1|3|197|C|1|0|81|44|5|10|1|4|7|17|7|8|||||0|15|2015|6|7|19|13|52.284|1|1|394|2|
1|3|210|C|1|0|139|69|3|12|2|9|5|30|2|7|||||3|20|2015|6|7|18|40|15.562|1|1|616|2|
1|3|240|B|1|0|52|99|12|16|7|1|8|21|0|8|||||0|18|2015|6|7|19|18|50.065|1|1|680|2|
1|3|248|C|1|0|24|50|4|11|2|0|4|14|5|5|||||0|2|2015|6|7|18|39|40.142|1|1|396|2|
1|3|270|C|2|0|61|45|4|12|5|5|8|17|12|20|||||1|12|2015|6|7|19|20|14.592|1|1|725|2|
1|3|271|C|1|0|37|61|2|12|4|2|3|9|3|7|||||0|12|2015|6|7|19|2|55.259|1|1|427|2|
1|3|288|C|1|0|79|33|12|7|3|5|11|6|4|5|||||0|12|2015|6|7|19|18|34.691|1|1|389|2|
1|3|302|C|1|0|48|61|8|11|3|3|17|10|5|8|||||0|12|2015|6|7|19|19|45.235|1|1|523|2|
1|3|326|C|3|0|90|48|7|6|3|8|15|24|7|11|||||1|20|2015|6|7|18|46|13.537|1|2|677|2|
1|3|336|C|1|0|53|127|6|12|16|1|6|6|4|3|||||0|11|2015|6|7|18|58|28.508|1|2|573|2|
4|2|264|E|1|0|53|34|0|0|0|0|0|0|0|0|8||||0|0|2015|6|7|19|11|28.938|1|2|124|3|
5|2|181|B|1|0|42|113|2|13|8|3|11|20|5|11|3||||0|8|2015|6|7|19|18|10.988|1|1|539|2|
5|2|187|B|1|0|50|135|4|10|5|3|9|4|1|8|4||||0|8|2015|6|7|19|16|30.395|1|1|715|2|
5|2|206|C|1|0|48|117|2|7|2|2|6|16|2|5|3||||0|6|2015|6|7|18|54|44.28|1|1|579|2|
5|2|465|B|1|0|39|100|4|7|2|5|18|9|2|0|0||||0|3|2015|6|7|18|34|29.436|1|1|476|2|
5|2|500|C|1|0|35|110|0|3|2|0|19|7|1|2|0||||0|5|2015|6|7|19|5|5.125|1|1|410|2|
5|2|1065|C|1|0|27|88|1|4|3|0|10|2|1|1|2||||0|2|2015|6|7|18|32|0.858|1|1|418|2|
5|2|1099|B|1|0|10|92|21|6|3|18|49|16|8|2|4||||0|9|2015|6|7|19|1|20.551|1|1|383|2|
5|2|1099|C|1|0|20|92|25|4|0|19|35|18|4|1|2||||0|5|2015|6|7|19|9|9.789|1|1|382|2|
5|2|1140|B|1|0|21|152|45|8|4|9|18|55|11|3|3||||0|13|2015|6|7|19|5|9.089|1|1|721|2|
5|2|1163|B|1|0|14|207|41|11|5|42|17|13|7|1|0||||0|7|2015|6|7|19|10|59.274|1|2|684|2|
5|3|327|C|1|0|119|83|6|3|0|3|9|15|3|15|1||||0|4|2015|6|7|18|52|4.278|1|1|599|2|
5|3|335|C|2|0|79|83|6|4|10|4|14|11|5|21|0||||0|8|2015|6|7|19|5|49.288|1|1|516|2|
5|3|338|B|1|0|81|111|6|4|3|2|10|16|4|8|1||||0|4|2015|6|7|19|7|9.064|1|1|579|2|
5|3|349|B|1|0|43|104|2|8|1|3|3|8|2|11|2||||0|2|2015|6|7|18|40|43.795|1|1|513|2|
5|3|359|B|1|0|40|141|2|4|7|1|8|5|0|3|2||||0|5|2015|6|7|19|3|7.76|1|1|442|2|
5|3|371|B|1|0|63|135|7|8|3|4|7|8|6|15|0||||0|12|2015|6|7|19|5|43.362|1|1|611|2|
5|3|377|B|1|0|84|106|6|3|2|1|3|13|4|11|2||||0|2|2015|6|7|19|1|56.149|1|1|674|2|
5|3|390|C|1|0|82|89|4|6|3|1|16|22|1|13|0||||0|9|2015|6|7|19|8|37.637|1|1|541|2|
5|3|441|C|1|0|57|78|10|6|2|2|20|11|3|17|0||||0|7|2015|6|7|18|44|39.103|1|1|479|2|
5|3|693|C|1|0|50|138|0|8|2|3|59|1|6|4|1||||0|8|2015|6|7|18|33|15.458|1|1|679|2|
5|3|709|C|1|0|49|157|6|6|1|1|13|0|2|2|3||||0|11|2015|6|7|19|7|35.741|1|1|505|2|
5|4|800|C|2|0|98|105|4|8|5|2|47|15|13|8|3||||0|13|2015|6|7|18|51|15.463|1|1|629|2|
5|4|834|C|3|0|50|107|6|7|1|7|16|20|6|18|0||||0|8|2015|6|7|18|36|0.62|1|1|590|2|
5|4|907|C|15|0|27|166|2|9|5|3|9|6|6|7|5||||0|6|2015|6|7|18|59|1.983|1|1|730|2|
5|4|943|C|5|0|52|143|3|22|5|9|10|9|11|9|4||||0|7|2015|6|7|19|21|45.641|1|1|711|2|
5|4|945|B|1|0|43|159|4|10|3|2|6|1|4|14|2||||0|7|2015|6|7|19|2|45.392|1|1|515|2|
5|4|977|C|2|0|73|122|8|9|11|5|24|17|11|16|1||||0|14|2015|6|7|18|56|27.853|1|1|606|2|
5|4|982|C|1|0|58|134|4|11|3|8|22|12|13|13|1||||1|17|2015|6|7|18|40|21.914|1|1|592|2|
5|4|1005|B|1|0|48|219|6|13|4|6|15|10|21|6|6||||0|19|2015|6|7|18|56|5.828|1|2|736|2|
5|4|1626|C|1|0|25|81|2|9|1|2|7|11|8|9|0||||0|6|2015|6|7|19|6|17.851|1|1|498|2|
5|4|1635|B|1|0|13|102|3|9|4|0|13|7|8|8|0||||0|3|2015|6|7|18|59|56.019|1|1|446|2|
5|4|1647|B|1|0|22|108|2|4|5|3|5|8|3|9|2||||0|10|2015|6|7|18|48|51.256|1|1|389|2|
5|4|1649|B|1|0|40|131|4|10|2|4|12|11|5|14|0||||0|9|2015|6|7|18|44|53.976|1|1|480|2|
5|4|1669|B|1|0|34|156|4|11|0|3|15|18|7|9|6||||0|8|2015|6|7|19|7|49.577|1|1|597|2|
5|5|273|C|1|0|51|145|6|11|6|6|18|24|4|4|2||||0|2|2015|6|7|19|12|56.142|1|1|574|2|
5|5|280|B|1|0|68|190|9|12|9|5|11|20|4|3|1||||0|14|2015|6|7|19|12|7.015|1|2|548|2|
5|5|280|C|1|0|75|202|9|11|2|5|14|27|1|3|0||||0|13|2015|6|7|18|59|46.819|1|2|548|2|
5|5|303|C|1|0|34|137|11|13|1|5|5|9|2|1|1||||0|9|2015|6|7|18|44|19.093|1|2|380|2|
5|5|318|C|1|0|54|116|7|5|2|5|8|9|8|3|0||||0|3|2015|6|7|18|59|43.244|1|2|458|2|
5|5|543|C|1|0|36|132|8|28|4|6|74|14|4|3|1||||0|11|2015|6|7|19|7|47.313|1|1|730|2|
5|5|543|S|1|0|2|3|2|1|0|0|2|5|0|0|0||||0|0|2015|6|7|18|45|24.67|1|1|0|2|
5|5|1234|B|1|0|129|95|7|7|0|15|10|32|4|15|1||||0|19|2015|6|7|19|6|22.208|1|1|668|2|
5|5|1241|B|1|0|142|85|7|13|3|11|12|28|5|4|2||||0|17|2015|6|7|19|12|38.855|1|1|650|2|
5|5|1258|S|1|0|33|28|2|2|3|10|8|13|2|3|0||||0|4|2015|6|7|18|39|13.047|1|1|0|2|
5|5|1482|B|1|0|49|184|5|2|4|0|5|17|2|1|1||||1|3|2015|6|7|18|34|58.475|1|2|402|2|
5|5|1488|B|1|0|5|70|1|3|2|1|1|1|2|0|0||||0|4|2015|6|7|18|44|43.511|1|2|154|2|
5|5|1575|B|1|0|65|52|4|10|5|16|20|35|3|11|1||||0|10|2015|6|7|18|47|29.739|1|1|482|2|
5|5|1579|B|1|0|53|102|5|24|1|8|7|20|9|6|2||||0|8|2015|6|7|19|20|35.88|1|1|600|2|
5|6|1224|B|1|0|80|83|2|13|0|10|5|12|5|2|8||||0|3|2015|6|7|19|9|31.61|1|1|505|2|
5|6|1314|C|11|0|61|79|1|16|2|8|9|8|7|8|5||||1|6|2015|6|7|18|54|26.605|1|2|737|2|
5|6|1316|C|1|0|72|87|6|11|0|6|6|12|6|1|2||||0|6|2015|6|7|18|49|18.249|1|1|408|2|
5|6|1327|C|1|0|41|138|2|19|1|11|7|14|7|2|3||||0|9|2015|6|7|19|21|13.538|1|1|547|2|
5|6|1350|B|1|0|115|71|7|26|8|10|20|29|8|8|3||||1|14|2015|6|7|19|8|54.794|1|1|713|2|
5|6|1365|S|1|0|90|37|5|9|3|19|8|20|2|8|3||||0|3|2015|6|7|19|4|18.44|1|1|0|2|
5|6|1466|C|6|0|85|87|6|17|1|3|11|19|5|4|2||||0|7|2015|6|7|19|13|35.976|1|2|703|2|
5|6|1528|C|1|0|58|80|3|16|0|5|14|13|3|4|2||||0|9|2015|6|7|18|50|21.023|1|1|419|2|
5|7|731|B|1|0|99|96|5|10|3|6|12|10|6|10|2||||1|8|2015|6|7|19|18|30.631|1|1|674|2|
5|7|734|C|2|0|198|123|12|6|3|9|14|15|6|5|1||||2|11|2015|6|7|18|57|7.521|1|1|726|2|
5|7|752|C|3|0|127|128|5|7|6|5|23|18|13|12|3||||4|2|2015|6|7|19|11|3.002|1|1|747|2|
5|7|759|C|2|0|141|108|8|9|3|3|21|20|8|10|3||||0|18|2015|6|7|19|6|55.886|1|1|702|2|
5|7|792|B|1|0|28|123|4|10|5|3|13|15|4|5|4||||2|12|2015|6|7|19|8|35.735|1|1|539|2|
5|7|792|C|1|0|38|109|3|17|5|2|15|11|4|10|2||||0|15|2015|6|7|18|50|12.444|1|1|539|2|
5|7|805|B|1|0|36|146|6|12|2|5|13|10|6|4|1||||0|11|2015|6|7|18|52|4.959|2|1|462|2|
5|7|893|C|1|0|55|72|3|2|0|5|13|14|11|8|0||||0|10|2015|6|7|18|54|45.928|1|1|416|2|
5|7|929|B|1|0|43|124|7|2|2|2|6|13|4|3|1||||0|4|2015|6|7|19|16|33.042|1|1|519|2|
5|7|968|B|1|0|62|151|3|5|3|4|9|4|9|1|1||||0|9|2015|6|7|19|12|15.42|1|1|575|2|
6|1|65|E|1|0|69|54|96|4|2|12|1|8|2|1|0||||0|9|2015|6|7|19|15|0.006|1|1|418|5|
6|2|284|B|1|0|77|83|6|4|9|9|1|7|1|1|1||||0|12|2015|6|7|19|10|43.032|1|1|381|5|
6|2|313|C|1|0|130|105|6|5|9|9|3|6|4|0|3||||0|0|2015|6|7|19|21|30.749|1|1|479|5|
7|2|394|B|1|0|1|64|1|109|2|0|2|11|4|0|2||||0|7|2015|6|7|19|11|35.705|1|2|414|3|
7|2|988|E|1|0|2|131|8|129|0|0|0|1|0|0|0||||0|0|2015|6|7|19|16|15.856|1|2|373|3|
7|4|135|C|2|0|10|86|21|127|3|4|9|15|4|6|3||||0|16|2015|6|7|19|2|9.584|1|1|577|3|
7|4|623|B|1|0|7|169|3|123|5|0|1|4|1|0|0||||0|5|2015|6|7|19|4|22.98|1|2|477|3|
7|4|670|B|1|0|6|53|4|139|1|5|25|4|2|2|10||||0|13|2015|6|7|18|33|59.888|1|2|528|3|
7|4|673|B|1|0|7|16|8|87|3|5|1|22|6|2|2||||0|24|2015|6|7|19|20|27.784|1|2|517|3|
7|4|992|B|1|0|13|37|14|84|3|5|24|14|1|4|7||||0|23|2015|6|7|19|0|50.856|1|2|607|3|
7|4|1057|C|2|0|0|54|3|180|4|1|2|8|1|4|0||||0|4|2015|6|7|19|18|25.086|1|1|590|3|
7|5|68|C|1|0|4|162|26|173|1|4|2|2|2|0|1||||0|7|2015|6|7|19|18|28.364|1|2|577|3|
7|5|362|E|1|0|3|99|3|273|1|2|4|2|3|1|6||||0|29|2015|6|7|19|0|17.468|1|2|581|3|
7|5|368|E|2|0|4|99|0|214|1|3|1|4|3|1|12||||0|13|2015|6|7|19|17|31.285|1|2|531|3|
7|5|1143|C|2|0|3|26|14|36|4|5|12|28|10|10|3||||2|28|2015|6|7|19|17|1.832|2|1|729|3|
7|5|1151|E|1|3|5|11|15|43|5|4|9|30|3|5|4||||1|20|2015|6|7|19|9|23.284|1|1|652|3|
7|5|1155|E|1|0|14|42|3|29|2|4|1|4|0|13|3||||0|8|2015|6|7|19|20|51.219|1|2|308|3|
7|6|421|B|1|0|7|132|3|125|0|0|3|15|3|0|4||||0|8|2015|6|7|19|11|24.535|2|2|538|3|
7|6|421|C|1|0|7|128|2|120|0|0|4|21|3|6|8||||0|14|2015|6|7|19|13|25.204|2|2|538|3|
7|6|1702|C|2|0|12|12|3|30|6|8|1|35|5|7|6||||0|23|2015|6|7|19|18|49.802|2|1|534|3|
7|7|1|C|3|0|41|67|7|137|5|3|9|36|1|0|4||||0|5|2015|6|7|19|9|18.909|1|2|688|3|
7|7|98|E|1|2|13|31|0|74|4|5|5|2|3|0|1||||0|7|2015|6|7|19|5|38.94|1|1|594|3|
7|7|106|C|1|0|36|27|4|142|9|2|8|17|3|0|1||||0|7|2015|6|7|19|19|54.305|1|2|528|3|
7|7|1501|B|1|0|10|24|4|47|31|17|5|24|1|2|0||||0|9|2015|6|7|19|4|12.74|1|2|554|3|
7|8|248|E|1|0|3|20|7|62|9|0|6|9|2|6|9||||0|9|2015|6|7|19|16|58.929|1|1|465|3|
7|8|266|E|2|0|3|43|2|66|17|2|5|14|3|2|4||||0|12|2015|6|7|19|18|18.534|1|1|570|3|
7|8|521|B|1|0|0|55|3|117|4|1|5|4|0|0|2||||0|4|2015|6|7|19|17|14.048|1|2|514|3|
7|8|1563|B|1|0|1|3|5|227|0|1|38|9|6|0|3||||0|2|2015|6|7|19|12|28.68|1|2|351|3|
7|8|1777|E|1|0|0|202|0|199|0|0|0|0|0|0|1||||0|1|2015|6|7|19|4|56.436|1|2|449|3|
7|9|1609|C|3|0|10|34|6|69|5|2|1|20|4|8|3||||0|24|2015|6|7|18|47|23.922|2|1|672|3|
7|9|1717|B|1|0|9|32|6|57|4|1|3|32|4|15|9||||1|33|2015|6|7|19|12|20.257|2|1|688|3|
7|9|1725|C|2|0|11|7|5|8|3|2|25|7|11|1|1||||0|1|2015|6|7|18|36|46.269|2|1|509|3|
7|11|168|C|1|0|3|75|1|116|7|2|4|19|7|3|3||||0|11|2015|6|7|19|8|50.067|1|1|475|3|
7|11|537|B|1|0|6|188|8|90|1|0|0|4|3|0|2||||0|3|2015|6|7|19|15|22.805|1|2|497|3|
7|11|594|E|1|0|11|19|3|7|1|0|0|3|1|0|0||||0|5|2015|6|7|18|44|42.126|1|2|291|3|
7|11|773|B|1|0|8|85|19|128|2|2|3|10|3|12|6||||0|8|2015|6|7|19|21|4.002|1|1|549|3|
7|11|790|B|1|0|1|9|31|66|12|13|3|9|7|0|6||||0|12|2015|6|7|18|34|37.302|1|2|603|3|
7|11|1344|B|1|0|30|50|6|128|4|1|3|4|1|1|13||||0|29|2015|6|7|19|5|6.238|1|2|536|3|
7|11|1759|E|1|0|13|48|19|45|8|12|2|28|0|1|0||||0|6|2015|6|7|18|36|10.544|1|2|433|3|
7|12|1263|B|1|0|17|66|3|89|29|5|2|9|2|0|2||||0|6|2015|6|7|19|1|31.482|1|1|407|3|
7|12|1307|C|1|0|22|38|4|24|6|11|5|22|3|2|3||||1|13|2015|6|7|19|15|26.219|1|1|393|3|
7|12|1335|E|1|0|23|21|11|47|3|7|4|19|10|6|9||||0|14|2015|6|7|19|14|55.454|1|1|609|3|
7|12|1340|E|4|3|29|24|7|68|1|2|3|20|3|5|6||||0|17|2015|6|7|19|17|27.243|1|1|574|3|
7|12|1343|C|5|0|18|29|9|67|3|4|3|29|7|6|10||||0|17|2015|6|7|18|59|14.792|1|1|700|3|
7|12|1373|C|1|0|25|51|10|54|4|2|1|9|7|1|4||||0|11|2015|6|7|19|6|6.888|1|2|572|3|
7|12|1597|C|1|0|80|64|2|46|0|1|1|6|1|0|3||||0|4|2015|6|7|19|8|41.467|1|2|441|3|
8|1|2987|B|1|0|6|15|2|6|1|2|3|5|1|0|2||||0|1|2015|6|7|19|21|46.927|1|1|155|1|
8|2|1518|B|1|0|29|53|14|6|1|6|13|13|5|6|4||||0|15|2015|6|7|19|20|57.811|1|1|671|1|
9|1|875|B|1|0|18|17|56|26|4|22|8|45|6|7|2|0|||1|14|2015|6|7|19|3|54.297|1|1|613|4|
9|1|877|B|1|0|3|23|145|16|1|19|2|32|0|0|0|0|||0|21|2015|6|7|19|19|23.681|2|1|642|4|
9|1|877|C|1|0|6|18|149|10|4|17|4|41|2|6|0|0|||0|17|2015|6|7|19|21|46.716|2|1|642|4|
9|2|1005|B|1|0|20|21|49|11|2|5|6|53|8|8|0|0|||0|19|2015|6|7|19|16|31.527|1|1|429|4|
9|2|1478|B|1|0|17|31|40|9|3|2|6|44|3|14|0|1|||0|14|2015|6|7|19|19|34.422|1|1|469|4|
9|3|58|B|1|0|29|27|62|24|6|3|7|83|4|18|2|1|||0|21|2015|6|7|19|13|27.47|1|1|731|4|
9|3|224|B|1|0|35|39|31|12|5|3|11|61|5|9|1|0|||2|12|2015|6|7|19|7|47.98|1|1|449|4|
9|3|261|C|1|0|26|20|32|8|3|5|24|34|8|14|0|1|||0|13|2015|6|7|19|14|57.761|1|1|524|4|
9|3|302|B|1|0|43|23|38|14|1|3|8|54|10|22|2|0|||0|12|2015|6|7|18|55|24.077|1|1|481|4|
9|4|2369|C|1|0|13|11|48|12|7|5|7|69|11|22||1|||2|17|2015|6|7|19|19|53.427|1|1|478|4|
9|6|1313|C|2|0|15|20|65|14|1|0|5|63|7|15|1|0|||0|19|2015|6|7|19|20|58.044|1|1|555|4|
9|6|1315|C|1|0|15|35|49|8|1|6|19|52|8|9|2|0|||0|18|2015|6|7|19|16|58.165|1|1|537|4|
9|6|1548|C|1|0|10|33|41|8|7|3|7|60|8|18|2|0|||0|16|2015|6|7|19|20|14.863|1|1|458|4|
9|6|1554|B|1|0|9|19|40|8|4|2|5|58|6|21|1|1|||0|18|2015|6|7|19|10|15.794|1|1|419|4|
9|7|1166|C|1|0|21|41|34|10|4|3|16|72|12|18|0|1|||0|17|2015|6|7|19|19|33.349|1|1|571|4|
9|8|4877|B|1|0|74|13|4|2|2|9|8|44|10|7|0|0|||2|12|2015|6|7|19|15|58.688|1|1|414|4|
9|10|5151|C|1|0|22|19|72|9|1|8|7|33|3|9|0|1|||1|20|2015|6|7|19|19|40.091|1|1|577|4|
9|14|3884|B|1|0|21|21|35|25|8|7|5|74|5|13||0|||2|19|2015|6|7|19|17|9.177|1|1|510|4|
9|18|1976|C|1|0|52|35|49|16|2|5|8|103|10|35||1|||2|21|2015|6|7|19|17|15.804|1|1|694|4|
9|18|2013|B|1|0|19|26|84|14|7|7|7|69|5|15||0|||0|26|2015|6|7|19|14|0.836|1|1|526|4|
9|19|2191|B|1|0|10|37|76|17|5|10|7|58|4|28||1|||1|16|2015|6|7|18|59|8.127|1|1|612|4|
9|19|2680|B|1|0|17|18|64|12|3|2|12|84|17|19||0|||0|19|2015|6|7|19|15|45.533|1|1|555|4|
9|20|2424|B|1|0|17|27|31|11|6|8|5|85|10|14|1|0|||0|17|2015|6|7|19|1|53.552|1|1|563|4|
9|20|2501|C|1|0|12|24|72|11|5|5|1|70|6|15|0|1|||0|22|2015|6|7|19|5|14.167|1|1|523|4|
9|23|390|C|1|0|9|10|75|9|5|16|6|69|11|7||0|||1|15|2015|6|7|19|11|13.416|1|1|627|4|
9|23|394|B|1|0|20|19|114|4|4|10|8|75|6|14||1|||0|26|2015|6|7|18|46|39.703|1|1|742|4|
9|23|399|B|1|0|48|27|116|12|3|2|3|43|12|19||0|||1|17|2015|6|7|19|10|29.878|1|1|595|4|
9|23|486|C|1|0|11|23|64|11|5|8|6|58|7|10||0|||1|18|2015|6|7|19|15|33.384|1|1|585|4|
9|23|732|C|1|0|158|30|5|1|1|5|8|18|6|10||0|||0|23|2015|6|7|18|57|5.743|1|1|484|4|
10|1|199|C|1|0|26|100|5|12|23|21|22|17|3|9|8||||0|16|2015|6|7|18|54|54.385|1|1|624|1|
10|1|204|C|7|0|37|91|3|11|27|28|14|21|4|10|5||||0|0|2015|6|7|18|41|2.84|1|1|722|1|
10|1|376|C|1|0|46|146|28|8|28|13|6|12|4|4|0||||0|7|2015|6|7|18|56|46.234|1|2|612|1|
10|1|1212|B|1|0|38|79|8|7|5|5|11|9|8|2|6||||0|4|2015|6|7|19|0|34.553|1|1|545|1|
10|1|1371|B|1|0|11|74|2|6|1|0|3|1|0|2|2||||0|1|2015|6|7|19|12|28.879|1|2|249|1|
10|2|452|B|1|0|25|100|5|11|2|6|16|15|6|6|5|0|||0|8|2015|6|7|19|5|19.929|1|1|547|1|
10|2|498|C|1|0|46|65|2|10|1|4|2|22|4|7|4|0|||0|3|2015|6|7|19|11|28.643|1|1|388|1|
10|2|519|B|1|0|49|78|5|9|3|8|6|14|11|10|4|0|||0|13|2015|6|7|18|55|51.871|1|1|476|1|
10|2|603|C|2|0|42|132|10|7|3|4|3|14|3|8|4|0|||0|4|2015|6|7|19|19|41.004|1|2|632|1|
10|2|604|C|1|0|35|116|8|8|5|3|3|10|5|3|4|0|||0|4|2015|6|7|19|18|9.909|1|2|443|1|
10|2|714|C|1|0|55|74|1|7|1|3|4|18|5|7|0|0|||0|5|2015|6|7|18|39|37.661|1|1|406|1|
10|2|751|B|1|0|19|135|10|12|2|3|16|9|1|1|1|0|||0|6|2015|6|7|19|0|59.095|1|1|440|1|
10|2|756|B|1|0|23|146|71|13|7|3|8|44|2|4|2|2|||0|9|2015|6|7|18|51|45.414|1|2|669|1|
10|3|8|B|1|0|36|78|3|7|7|0|11|10|0|3|2||||0|5|2015|6|7|18|34|17.255|1|2|380|1|
10|3|22|B|1|0|62|89|5|5|9|6|6|9|2|4|0||||0|7|2015|6|7|18|43|57.575|1|2|457|1|
10|3|26|C|1|0|47|121|0|4|68|13|4|38|0|1|3||||0|7|2015|6|7|19|13|58.264|1|2|567|1|
10|3|34|B|1|0|6|57|0|2|14|9|1|4|0|0|7||||1|0|2015|6|7|18|28|24.02|1|2|197|1|
10|3|39|B|1|0|18|99|0|4|10|1|4|7|1|1|1||||0|0|2015|6|7|18|37|54.019|1|2|269|1|
10|3|66|B|1|0|53|81|51|9|2|1|14|8|1|2|1||||0|12|2015|6|7|18|52|51.944|1|1|556|1|
10|3|69|S|1|0|11|25|8|1|1|0|3|1|0|0|1||||0|4|2015|6|7|19|11|53.014|1|2|0|1|
10|3|75|B|1|0|32|36|11|5|0|0|3|11|0|1|0||||1|3|2015|6|7|18|47|11.18|1|1|382|1|
10|3|105|B|1|0|17|113|63|36|17|2|0|13|0|2|5||||0|10|2015|6|7|18|40|3.901|1|1|712|1|
10|3|617|C|1|0|17|66|32|5|8|14|12|24|6|9|1||||1|5|2015|6|7|19|15|32.373|1|1|435|1|
10|3|791|B|1|0|24|95|11|4|4|1|2|7|14|2|1||||0|6|2015|6|7|19|12|44.287|1|2|409|1|
10|3|842|B|1|0|31|108|2|3|13|3|1|18|1|6|2||||0|6|2015|6|7|18|50|16.425|1|2|320|1|
10|3|845|B|1|0|41|111|17|3|23|9|2|5|4|2|1||||0|9|2015|6|7|19|6|58.597|1|1|497|1|
10|3|845|C|1|0|46|77|18|5|20|17|9|11|2|1|0||||0|8|2015|6|7|19|8|47.431|1|2|428|1|
10|3|880|B|1|0|18|98|1|17|1|2|0|5|2|1|5||||0|9|2015|6|7|18|54|31.042|1|2|397|1|
10|3|888|C|2|0|11|21|0|24|0|0|2|5|2|4|1||||0|2|2015|6|7|18|34|56.385|1|2|642|1|
10|3|906|B|1|0|91|186|3|7|12|1|28|8|0|0|0||||0|3|2015|6|7|18|49|38.75|1|1|636|1|
10|3|915|B|1|0|28|97|3|6|1|2|13|9|0|1|2||||0|6|2015|6|7|18|43|58.027|1|1|388|1|
